date,security_des,contract_month,put_call,strike_px,open_int,oi_chg,px_settle,px_volume
2026-04-06,CTN6P    72,Jul 2026,P,,6009,0,1.79,0
2026-04-06,CTN6P    73,Jul 2026,P,,1139,0,2.27,4
2026-04-06,CTN6P    74,Jul 2026,P,,10,6,2.81,6
2026-04-06,CTN6P    75,Jul 2026,P,,242,240,3.41,250
2026-04-06,CTN6P    77,Jul 2026,P,,1,0,4.78,0
2026-04-06,CTN6P    80,Jul 2026,P,,1,0,7.14,0
2026-04-06,CTN6P    87,Jul 2026,P,,5,0,13.45,0
2026-04-06,CTN6P    88,Jul 2026,P,,4,0,14.4,0
2026-04-06,CTN7C    69,Jul 2027,,,1,0,8.77,0
2026-04-06,CTN7C    70,Jul 2027,,,9,0,8.17,0
2026-04-06,CTN7C    71,Jul 2027,,,27,0,7.6,0
2026-04-06,CTN7C    75,Jul 2027,,,50,0,5.67,0
2026-04-06,CTN7C    77,Jul 2027,,,50,0,4.9,0
2026-04-06,CTN7C    80,Jul 2027,,,50,0,3.93,0
2026-04-06,CTN7C    81,Jul 2027,,,24,0,3.65,0
2026-04-06,CTN7C    95,Jul 2027,,,51,0,1.34,0
2026-04-06,CTN7P    54,Jul 2027,P,,1,0,0.1,0
2026-04-06,CTN7P    66,Jul 2027,P,,50,0,1.02,0
2026-04-06,CTN7P    68,Jul 2027,P,,50,0,1.54,0
2026-04-06,CTN7P    72,Jul 2027,P,,50,0,3.1,0
2026-04-06,CTN7P    75,Jul 2027,P,,50,0,4.62,0
2026-04-06,CTU6C    100,Sep 2026,,,3,0,0.32,0
2026-04-06,CTU6C    67,Sep 2026,,,20,0,9.08,0
2026-04-06,CTU6C    68,Sep 2026,,,326,0,8.21,0
2026-04-06,CTU6C    69,Sep 2026,,,1135,0,7.38,0
2026-04-06,CTU6C    70,Sep 2026,,,4045,0,6.61,0
2026-04-06,CTU6C    71,Sep 2026,,,825,0,5.9,0
2026-04-06,CTU6C    72,Sep 2026,,,432,0,5.25,0
2026-04-06,CTU6C    73,Sep 2026,,,757,0,4.67,0
2026-04-06,CTU6C    74,Sep 2026,,,25,0,4.15,0
2026-04-06,CTU6C    75,Sep 2026,,,1005,0,3.69,0
2026-04-06,CTU6C    76,Sep 2026,,,152,50,3.28,100
2026-04-06,CTU6C    77,Sep 2026,,,100,0,2.93,0
2026-04-06,CTU6C    78,Sep 2026,,,1,0,2.61,0
2026-04-06,CTU6C    79,Sep 2026,,,545,0,2.34,0
2026-04-06,CTU6C    80,Sep 2026,,,933,10,2.09,13
2026-04-06,CTU6C    85,Sep 2026,,,254,0,1.24,0
2026-04-06,CTU6C    86,Sep 2026,,,505,0,1.12,0
2026-04-06,CTU6C    87,Sep 2026,,,1,0,1.02,0
2026-04-06,CTU6C    88,Sep 2026,,,1,0,0.92,0
2026-04-06,CTU6C    89,Sep 2026,,,1,0,0.84,0
2026-04-06,CTU6C    90,Sep 2026,,,245,0,0.77,0
2026-04-06,CTU6C    93,Sep 2026,,,276,0,0.58,0
2026-04-06,CTU6C    95,Sep 2026,,,74,0,0.49,0
2026-04-06,CTU6P    52,Sep 2026,P,,1,0,0.01,0
2026-04-06,CTU6P    53,Sep 2026,P,,10,0,0.01,0
2026-04-06,CTU6P    55,Sep 2026,P,,65,0,0.02,0
2026-04-06,CTU6P    57,Sep 2026,P,,1,0,0.03,0
2026-04-06,CTU6P    58,Sep 2026,P,,12,0,0.04,0
2026-04-06,CTU6P    59,Sep 2026,P,,14,0,0.05,0
2026-04-06,CTU6P    62,Sep 2026,P,,150,0,0.11,0
2026-04-06,CTU6P    64,Sep 2026,P,,350,0,0.17,0
2026-04-06,CTU6P    65,Sep 2026,P,,830,0,0.23,0
2026-04-06,CTU6P    66,Sep 2026,P,,230,0,0.3,0
2026-04-06,CTU6P    67,Sep 2026,P,,106,0,0.39,0
2026-04-06,CTU6P    68,Sep 2026,P,,360,0,0.52,0
2026-04-06,CTU6P    69,Sep 2026,P,,281,0,0.69,0
2026-04-06,CTU6P    70,Sep 2026,P,,222,0,0.91,0
2026-04-06,CTU6P    71,Sep 2026,P,,67,0,1.19,0
2026-04-06,CTU6P    72,Sep 2026,P,,64,0,1.54,0
2026-04-06,CTU6P    73,Sep 2026,P,,19,0,1.95,0
2026-04-06,CTU6P    74,Sep 2026,P,,7,0,2.42,0
2026-04-06,CTU6P    75,Sep 2026,P,,5,0,2.95,0
2026-04-06,CTU6P    76,Sep 2026,P,,5,0,3.53,0
2026-04-06,CTU7C    74,Sep 2027,,,120,0,3.08,0
2026-04-06,CTV6C    75,Oct 2026,,,1,0,4.7,0
2026-04-06,CTV6C    84,Oct 2026,,,4,0,2.1,0
2026-04-06,CTV6C    85,Oct 2026,,,1,0,1.92,0
2026-04-06,CTV6P    68,Oct 2026,P,,1,0,1.11,0
2026-04-06,CTV6P    70,Oct 2026,P,,2,0,1.68,0
2026-04-06,CTV6P    75,Oct 2026,P,,2,0,3.91,0
2026-04-06,CTX6C    100,Nov 2026,,,1,0,0.53,0
2026-04-06,CTX6C    68,Nov 2026,,,1,0,8.41,0
2026-04-06,CTX6C    70,Nov 2026,,,138,0,6.9,0
2026-04-06,CTX6C    71,Nov 2026,,,107,0,6.24,0
2026-04-06,CTX6C    72,Nov 2026,,,262,0,5.64,0
2026-04-06,CTX6C    73,Nov 2026,,,33,0,5.09,0
2026-04-06,CTX6C    74,Nov 2026,,,20,0,4.61,0
2026-04-06,CTX6C    75,Nov 2026,,,205,0,4.17,0
2026-04-06,CTX6C    76,Nov 2026,,,10,0,3.78,0
2026-04-06,CTX6C    78,Nov 2026,,,48,0,3.12,0
2026-04-06,CTX6C    80,Nov 2026,,,1,0,2.59,0
2026-04-06,CTX6C    83,Nov 2026,,,5,0,1.98,0
2026-04-06,CTX6C    84,Nov 2026,,,24,0,1.81,0
2026-04-06,CTX6C    85,Nov 2026,,,5,0,1.66,0
2026-04-06,CTX6C    90,Nov 2026,,,35,0,1.11,0
2026-04-06,CTX6C    94,Nov 2026,,,1,0,0.81,0
2026-04-06,CTX6C    95,Nov 2026,,,5,0,0.76,0
2026-04-06,CTX6P    54,Nov 2026,P,,8,0,0.08,0
2026-04-06,CTX6P    60,Nov 2026,P,,1,0,0.17,0
2026-04-06,CTX6P    62,Nov 2026,P,,4,0,0.23,0
2026-04-06,CTX6P    65,Nov 2026,P,,650,0,0.39,0
2026-04-06,CTX6P    66,Nov 2026,P,,750,0,0.48,0
2026-04-06,CTX6P    67,Nov 2026,P,,700,0,0.6,0
2026-04-06,CTX6P    68,Nov 2026,P,,600,200,0.75,200
2026-04-06,CTX6P    69,Nov 2026,P,,410,150,0.96,150
2026-04-06,CTX6P    72,Nov 2026,P,,3,,1.94,3
2026-04-06,CTZ6C    100,Dec 2026,,,1025,0,0.68,0
2026-04-06,CTZ6C    105,Dec 2026,,,300,0,0.5,0
2026-04-06,CTZ6C    120,Dec 2026,,,458,0,0.21,0
2026-04-06,CTZ6C    60,Dec 2026,,,1,0,15.82,0
2026-04-06,CTZ6C    64,Dec 2026,,,241,0,11.99,0
2026-04-06,CTZ6C    65,Dec 2026,,,119,0,11.08,0
2026-04-06,CTZ6C    66,Dec 2026,,,4,0,10.21,0
2026-04-06,CTZ6C    67,Dec 2026,,,1155,0,9.39,0
2026-04-06,CTZ6C    68,Dec 2026,,,3194,0,8.61,0
2026-04-06,CTZ6C    69,Dec 2026,,,3865,0,7.9,0
2026-04-06,CTZ6C    70,Dec 2026,,,8628,0,7.24,0
2026-04-06,CTZ6C    71,Dec 2026,,,1487,0,6.63,0
2026-04-06,CTZ6C    72,Dec 2026,,,2394,0,6.06,0
2026-04-06,CTZ6C    73,Dec 2026,,,1570,0,5.56,0
2026-04-06,CTZ6C    74,Dec 2026,,,1216,0,5.11,0
2026-04-06,CTZ6C    75,Dec 2026,,,6353,514,4.68,564
2026-04-06,CTZ6C    76,Dec 2026,,,757,0,4.28,0
2026-04-06,CTZ6C    77,Dec 2026,,,1495,61,3.92,61
2026-04-06,CTZ6C    78,Dec 2026,,,1512,10,3.6,100
2026-04-06,CTZ6C    79,Dec 2026,,,582,0,3.3,0
2026-04-06,CTZ6C    80,Dec 2026,,,7905,600,3.03,956
2026-04-06,CTZ6C    81,Dec 2026,,,342,0,2.78,0
2026-04-06,CTZ6C    82,Dec 2026,,,1232,239,2.55,239
2026-04-06,CTZ6C    83,Dec 2026,,,1895,0,2.35,0
2026-04-06,CTZ6C    84,Dec 2026,,,303,0,2.17,0
2026-04-06,CTZ6C    85,Dec 2026,,,1595,10,2.0,100
2026-04-06,CTZ6C    86,Dec 2026,,,325,,1.85,325
2026-04-06,CTZ6C    88,Dec 2026,,,100,0,1.59,0
2026-04-06,CTZ6C    89,Dec 2026,,,47,0,1.47,0
2026-04-06,CTZ6C    90,Dec 2026,,,2179,40,1.37,40
2026-04-06,CTZ6C    91,Dec 2026,,,10,0,1.27,0
2026-04-06,CTZ6C    92,Dec 2026,,,27,0,1.18,0
2026-04-06,CTZ6C    93,Dec 2026,,,136,0,1.1,0
2026-04-06,CTZ6C    94,Dec 2026,,,1,0,1.02,0
2026-04-06,CTZ6C    95,Dec 2026,,,908,0,0.95,0
2026-04-06,CTZ6P    45,Dec 2026,P,,351,0,0.08,0
2026-04-06,CTZ6P    50,Dec 2026,P,,15,0,0.09,0
2026-04-06,CTZ6P    53,Dec 2026,P,,1,0,0.11,0
2026-04-06,CTZ6P    55,Dec 2026,P,,154,0,0.12,0
2026-04-06,CTZ6P    59,Dec 2026,P,,300,0,0.17,0
2026-04-06,CTZ6P    60,Dec 2026,P,,1751,0,0.2,0
2026-04-06,CTZ6P    61,Dec 2026,P,,1841,0,0.23,0
2026-04-06,CTZ6P    62,Dec 2026,P,,2771,0,0.26,0
2026-04-06,CTZ6P    63,Dec 2026,P,,2568,0,0.3,0
2026-04-06,CTZ6P    64,Dec 2026,P,,2612,0,0.37,0
2026-04-06,CTZ6P    65,Dec 2026,P,,3463,0,0.46,0
2026-04-06,CTZ6P    66,Dec 2026,P,,2957,0,0.58,82
2026-04-06,CTZ6P    67,Dec 2026,P,,1431,-10,0.76,37
2026-04-06,CTZ6P    68,Dec 2026,P,,3304,250,0.97,326
2026-04-06,CTZ6P    69,Dec 2026,P,,1897,0,1.25,0
2026-04-06,CTZ6P    70,Dec 2026,P,,2361,-38,1.58,339
2026-04-06,CTZ6P    71,Dec 2026,P,,200,0,1.95,0
2026-04-06,CTZ6P    72,Dec 2026,P,,1544,125,2.37,125
2026-04-06,CTZ6P    73,Dec 2026,P,,101,0,2.85,0
2026-04-06,CTZ6P    74,Dec 2026,P,,41,27,3.38,27
2026-04-06,CTZ6P    75,Dec 2026,P,,247,0,3.94,0
2026-04-06,CTZ6P    78,Dec 2026,P,,22,0,5.81,0
2026-04-06,CTZ6P    80,Dec 2026,P,,88,0,7.21,0
2026-04-06,CTZ7C    100,Dec 2027,,,305,0,0.6,0
2026-04-06,CTZ7C    70,Dec 2027,,,1360,0,4.93,0
2026-04-06,CTZ7C    72,Dec 2027,,,455,0,4.2,0
2026-04-06,CTZ7C    73,Dec 2027,,,495,0,3.88,0
2026-04-06,CTZ7C    74,Dec 2027,,,50,0,3.59,0
2026-04-06,CTZ7C    80,Dec 2027,,,301,0,2.28,0
2026-04-06,CTZ7C    90,Dec 2027,,,330,0,1.13,0
2026-04-06,CTZ7P    65,Dec 2027,P,,100,0,1.83,0
2026-04-06,CTZ7P    66,Dec 2027,P,,345,0,2.2,0
2026-04-06,CTZ7P    68,Dec 2027,P,,126,0,3.1,0
2026-04-07,CTF7C    100,Jan 2027,,,16,0,0.75,0
2026-04-07,CTF7C    71,Jan 2027,,,21,0,7.04,0
2026-04-07,CTF7C    75,Jan 2027,,,4,0,5.03,0
2026-04-07,CTF7C    81,Jan 2027,,,15,0,3.08,0
2026-04-07,CTF7C    85,Jan 2027,,,35,0,2.24,0
2026-04-07,CTF7C    90,Jan 2027,,,102,0,1.53,0
2026-04-07,CTH7C    100,Mar 2027,,,3,0,0.91,0
2026-04-07,CTH7C    65,Mar 2027,,,1,0,11.79,0
2026-04-07,CTH7C    67,Mar 2027,,,1,0,10.14,0
2026-04-07,CTH7C    69,Mar 2027,,,37,0,8.68,0
2026-04-07,CTH7C    70,Mar 2027,,,40,0,8.02,0
2026-04-07,CTH7C    71,Mar 2027,,,256,0,7.4,0
2026-04-07,CTH7C    72,Mar 2027,,,955,0,6.83,0
2026-04-07,CTH7C    73,Mar 2027,,,106,0,6.31,0
2026-04-07,CTH7C    74,Mar 2027,,,303,0,5.83,0
2026-04-07,CTH7C    75,Mar 2027,,,337,-83,5.38,120
2026-04-07,CTH7C    76,Mar 2027,,,10,0,4.97,0
2026-04-07,CTH7C    77,Mar 2027,,,12,0,4.6,0
2026-04-07,CTH7C    79,Mar 2027,,,46,0,3.94,0
2026-04-07,CTH7C    80,Mar 2027,,,991,0,3.65,0
2026-04-07,CTH7C    81,Mar 2027,,,2800,0,3.38,0
2026-04-07,CTH7C    82,Mar 2027,,,415,0,3.14,0
2026-04-07,CTH7C    84,Mar 2027,,,1,0,2.71,0
2026-04-07,CTH7C    85,Mar 2027,,,22,0,2.51,0
2026-04-07,CTH7C    90,Mar 2027,,,9,0,1.76,0
2026-04-07,CTH7P    62,Mar 2027,P,,10,0,0.35,0
2026-04-07,CTH7P    68,Mar 2027,P,,2,0,1.21,0
2026-04-07,CTH7P    69,Mar 2027,P,,225,0,1.49,0
2026-04-07,CTH7P    70,Mar 2027,P,,800,0,1.81,0
2026-04-07,CTH7P    72,Mar 2027,P,,10,0,2.59,0
2026-04-07,CTH7P    73,Mar 2027,P,,2,0,3.05,0
2026-04-07,CTH7P    74,Mar 2027,P,,1,0,3.54,0
2026-04-07,CTH7P    75,Mar 2027,P,,5,0,4.08,0
2026-04-07,CTK7C    74,May 2027,,,30,0,6.39,0
2026-04-07,CTK7C    75,May 2027,,,4000,0,5.95,0
2026-04-07,CTK7C    82,May 2027,,,100,0,3.67,0
2026-04-07,CTK7C    85,May 2027,,,3900,0,3.0,0
2026-04-07,CTK7P    68,May 2027,P,,2,0,1.3,0
2026-04-07,CTK7P    69,May 2027,P,,1,0,1.62,0
2026-04-07,CTN6C    100,Jul 2026,,,1562,-123,0.04,202
2026-04-07,CTN6C    110,Jul 2026,,,276,0,0.01,0
2026-04-07,CTN6C    125,Jul 2026,,,61,0,0.01,0
2026-04-07,CTN6C    150,Jul 2026,,,379,0,0.01,0
2026-04-07,CTN6C    175,Jul 2026,,,5,0,0.01,0
2026-04-07,CTN6C    200,Jul 2026,,,350,0,0.01,0
2026-04-07,CTN6C    250,Jul 2026,,,299,0,0.01,0
2026-04-07,CTN6C    300,Jul 2026,,,350,0,0.01,0
2026-04-07,CTN6C    59,Jul 2026,,,17,0,14.58,0
2026-04-07,CTN6C    60,Jul 2026,,,9,0,13.6,0
2026-04-07,CTN6C    61,Jul 2026,,,1,0,12.61,0
2026-04-07,CTN6C    63,Jul 2026,,,1,0,10.65,0
2026-04-07,CTN6C    64,Jul 2026,,,2,0,9.69,0
2026-04-07,CTN6C    65,Jul 2026,,,906,0,8.74,0
2026-04-07,CTN6C    66,Jul 2026,,,1520,0,7.82,8
2026-04-07,CTN6C    67,Jul 2026,,,1774,0,6.94,0
2026-04-07,CTN6C    68,Jul 2026,,,2379,0,6.12,0
2026-04-07,CTN6C    69,Jul 2026,,,1390,0,5.36,10
2026-04-07,CTN6C    70,Jul 2026,,,4779,-50,4.66,205
2026-04-07,CTN6C    71,Jul 2026,,,3160,0,4.03,1
2026-04-07,CTN6C    72,Jul 2026,,,3427,0,3.46,0
2026-04-07,CTN6C    73,Jul 2026,,,4413,0,2.96,0
2026-04-07,CTN6C    74,Jul 2026,,,2817,41,2.53,125
2026-04-07,CTN6C    75,Jul 2026,,,10697,1748,2.15,2362
2026-04-07,CTN6C    76,Jul 2026,,,1694,75,1.81,75
2026-04-07,CTN6C    77,Jul 2026,,,5687,-5,1.53,5
2026-04-07,CTN6C    78,Jul 2026,,,5892,250,1.28,274
2026-04-07,CTN6C    79,Jul 2026,,,402,0,1.09,1
2026-04-07,CTN6C    80,Jul 2026,,,5390,95,0.93,102
2026-04-07,CTN6C    81,Jul 2026,,,522,50,0.8,75
2026-04-07,CTN6C    82,Jul 2026,,,617,11,0.68,120
2026-04-07,CTN6C    83,Jul 2026,,,439,1,0.58,2
2026-04-07,CTN6C    84,Jul 2026,,,300,4,0.49,7
2026-04-07,CTN6C    85,Jul 2026,,,877,0,0.42,52
2026-04-07,CTN6C    86,Jul 2026,,,94,5,0.35,10
2026-04-07,CTN6C    87,Jul 2026,,,86,0,0.3,0
2026-04-07,CTN6C    88,Jul 2026,,,449,0,0.25,0
2026-04-07,CTN6C    89,Jul 2026,,,96,4,0.22,7
2026-04-07,CTN6C    90,Jul 2026,,,2553,200,0.18,241
2026-04-07,CTN6C    91,Jul 2026,,,17,0,0.16,0
2026-04-07,CTN6C    92,Jul 2026,,,30,0,0.13,0
2026-04-07,CTN6C    93,Jul 2026,,,7,0,0.12,0
2026-04-07,CTN6C    94,Jul 2026,,,26,0,0.1,0
2026-04-07,CTN6C    95,Jul 2026,,,100,50,0.08,50
2026-04-07,CTN6C    96,Jul 2026,,,36,0,0.07,0
2026-04-07,CTN6P    45,Jul 2026,P,,1,0,0.01,0
2026-04-07,CTN6P    50,Jul 2026,P,,112,0,0.03,0
2026-04-07,CTN6P    51,Jul 2026,P,,55,,0.03,55
2026-04-07,CTN6P    52,Jul 2026,P,,7,0,0.04,0
2026-04-07,CTN6P    53,Jul 2026,P,,32,0,0.04,0
2026-04-07,CTN6P    55,Jul 2026,P,,27,0,0.05,0
2026-04-07,CTN6P    56,Jul 2026,P,,5,0,0.06,0
2026-04-07,CTN6P    57,Jul 2026,P,,64,-3,0.07,3
2026-04-07,CTN6P    58,Jul 2026,P,,1197,-2,0.07,4
2026-04-07,CTN6P    59,Jul 2026,P,,191,0,0.08,0
2026-04-07,CTN6P    60,Jul 2026,P,,1300,0,0.09,4
2026-04-07,CTN6P    61,Jul 2026,P,,432,-15,0.11,15
2026-04-07,CTN6P    62,Jul 2026,P,,2657,-28,0.12,28
2026-04-07,CTN6P    63,Jul 2026,P,,1842,0,0.15,2
2026-04-07,CTN6P    64,Jul 2026,P,,1907,-17,0.18,19
2026-04-07,CTN6P    65,Jul 2026,P,,2699,32,0.23,173
2026-04-07,CTN6P    66,Jul 2026,P,,2035,1,0.31,1
2026-04-07,CTN6P    67,Jul 2026,P,,2284,-2,0.43,4
2026-04-07,CTN6P    68,Jul 2026,P,,1466,-14,0.6,30
2026-04-07,CTN6P    69,Jul 2026,P,,1300,0,0.84,63
2026-04-07,CTN6P    70,Jul 2026,P,,1349,0,1.14,126
2026-04-07,CTN6P    71,Jul 2026,P,,2319,-29,1.5,150
2026-04-07,CTN6P    72,Jul 2026,P,,6009,0,1.93,98
2026-04-07,CTN6P    73,Jul 2026,P,,1161,22,2.42,22
2026-04-07,CTN6P    74,Jul 2026,P,,10,0,2.99,0
2026-04-07,CTN6P    75,Jul 2026,P,,292,50,3.6,60
2026-04-07,CTN6P    77,Jul 2026,P,,1,0,4.97,0
2026-04-07,CTN6P    80,Jul 2026,P,,1,0,7.36,0
2026-04-07,CTN6P    87,Jul 2026,P,,5,0,13.71,0
2026-04-07,CTN6P    88,Jul 2026,P,,4,0,14.66,0
2026-04-07,CTN7C    69,Jul 2027,,,1,0,8.63,0
2026-04-07,CTN7C    70,Jul 2027,,,9,0,8.03,0
2026-04-07,CTN7C    71,Jul 2027,,,27,0,7.48,0
2026-04-07,CTN7C    75,Jul 2027,,,50,0,5.59,0
2026-04-07,CTN7C    77,Jul 2027,,,50,0,4.83,0
2026-04-07,CTN7C    80,Jul 2027,,,50,0,3.88,0
2026-04-07,CTN7C    81,Jul 2027,,,24,0,3.61,0
2026-04-07,CTN7C    95,Jul 2027,,,51,0,1.34,0
2026-04-07,CTN7P    54,Jul 2027,P,,1,0,0.11,0
2026-04-07,CTN7P    66,Jul 2027,P,,50,0,1.07,0
2026-04-07,CTN7P    68,Jul 2027,P,,50,0,1.65,0
2026-04-07,CTN7P    72,Jul 2027,P,,50,0,3.25,0
2026-04-07,CTN7P    75,Jul 2027,P,,50,0,4.8,0
2026-04-07,CTU6C    100,Sep 2026,,,3,0,0.3,0
2026-04-07,CTU6C    67,Sep 2026,,,20,0,8.84,0
2026-04-07,CTU6C    68,Sep 2026,,,326,0,7.98,0
2026-04-07,CTU6C    69,Sep 2026,,,1135,0,7.16,0
2026-04-07,CTU6C    70,Sep 2026,,,4045,0,6.41,0
2026-04-07,CTU6C    71,Sep 2026,,,825,0,5.72,20
2026-04-07,CTU6C    72,Sep 2026,,,432,0,5.09,0
2026-04-07,CTU6C    73,Sep 2026,,,757,0,4.53,0
2026-04-07,CTU6C    74,Sep 2026,,,25,0,4.04,0
2026-04-07,CTU6C    75,Sep 2026,,,1005,0,3.6,0
2026-04-07,CTU6C    76,Sep 2026,,,152,0,3.21,0
2026-04-07,CTU6C    77,Sep 2026,,,100,0,2.86,0
2026-04-07,CTU6C    78,Sep 2026,,,1,0,2.56,0
2026-04-07,CTU6C    79,Sep 2026,,,545,0,2.29,0
2026-04-07,CTU6C    80,Sep 2026,,,933,0,2.05,0
2026-04-07,CTU6C    83,Sep 2026,,,125,,1.49,125
2026-04-07,CTU6C    85,Sep 2026,,,255,1,1.21,1
2026-04-07,CTU6C    86,Sep 2026,,,505,0,1.09,0
2026-04-07,CTU6C    88,Sep 2026,,,1,0,0.89,0
2026-04-07,CTU6C    89,Sep 2026,,,1,0,0.81,0
2026-04-07,CTU6C    90,Sep 2026,,,245,0,0.73,0
2026-04-07,CTU6C    93,Sep 2026,,,276,0,0.55,0
2026-04-07,CTU6C    95,Sep 2026,,,74,0,0.46,0
2026-04-07,CTU6P    52,Sep 2026,P,,1,0,0.01,0
2026-04-07,CTU6P    53,Sep 2026,P,,10,0,0.01,0
2026-04-07,CTU6P    55,Sep 2026,P,,76,11,0.02,11
2026-04-07,CTU6P    57,Sep 2026,P,,1,0,0.04,0
2026-04-07,CTU6P    58,Sep 2026,P,,12,0,0.05,0
2026-04-07,CTU6P    59,Sep 2026,P,,14,0,0.06,0
2026-04-07,CTU6P    62,Sep 2026,P,,150,0,0.12,0
2026-04-07,CTU6P    64,Sep 2026,P,,350,0,0.2,0
2026-04-07,CTU6P    65,Sep 2026,P,,830,0,0.26,0
2026-04-07,CTU6P    66,Sep 2026,P,,230,0,0.33,150
2026-04-07,CTU6P    67,Sep 2026,P,,56,-50,0.43,50
2026-04-07,CTU6P    68,Sep 2026,P,,360,0,0.57,0
2026-04-07,CTU6P    69,Sep 2026,P,,281,0,0.75,0
2026-04-07,CTU6P    70,Sep 2026,P,,222,0,0.99,0
2026-04-07,CTU6P    71,Sep 2026,P,,67,0,1.29,0
2026-04-07,CTU6P    72,Sep 2026,P,,64,0,1.66,0
2026-04-07,CTU6P    73,Sep 2026,P,,19,0,2.09,0
2026-04-07,CTU6P    74,Sep 2026,P,,7,0,2.58,0
2026-04-07,CTU6P    75,Sep 2026,P,,5,0,3.13,0
2026-04-07,CTU6P    76,Sep 2026,P,,5,0,3.73,0
2026-04-07,CTU7C    74,Sep 2027,,,120,0,3.23,0
2026-04-07,CTV6C    75,Oct 2026,,,1,0,4.6,0
2026-04-07,CTV6C    84,Oct 2026,,,4,0,2.05,0
2026-04-07,CTV6C    85,Oct 2026,,,1,0,1.88,0
2026-04-07,CTV6P    68,Oct 2026,P,,1,0,1.14,0
2026-04-07,CTV6P    70,Oct 2026,P,,2,0,1.72,0
2026-04-07,CTV6P    75,Oct 2026,P,,4,2,3.99,2
2026-04-07,CTX6C    100,Nov 2026,,,1,0,0.5,0
2026-04-07,CTX6C    68,Nov 2026,,,1,0,8.18,0
2026-04-07,CTX6C    70,Nov 2026,,,138,0,6.7,0
2026-04-07,CTX6C    71,Nov 2026,,,107,0,6.05,0
2026-04-07,CTX6C    72,Nov 2026,,,262,0,5.47,0
2026-04-07,CTX6C    73,Nov 2026,,,33,0,4.94,0
2026-04-07,CTX6C    74,Nov 2026,,,20,0,4.47,0
2026-04-07,CTX6C    75,Nov 2026,,,205,0,4.05,0
2026-04-07,CTX6C    76,Nov 2026,,,10,0,3.67,0
2026-04-07,CTX6C    78,Nov 2026,,,48,0,3.03,0
