date,commodity,contract,bbg_ticker,settle,open_int,oi_chg,first_notice,last_trade,high,low,open,volume,efp_volume,efs_volume,block_volume
2020-09-18,SB,SBJUL2,SBJUL2 Comdty,12.39,22860,223,,,,,,973,,,
2020-09-18,SB,SBMAR1,SBMAR1 Comdty,13.38,395066,5338,,,,,,66695,198,,
2020-09-18,SB,SBMAR2,SBMAR2 Comdty,13.12,45275,-1171,,,,,,5125,,,
2020-09-18,SB,SBMAY1,SBMAY1 Comdty,13.17,147451,1814,,,,,,19404,,,
2020-09-18,SB,SBMAY2,SBMAY2 Comdty,12.7,32836,147,,,,,,1034,,,
2020-09-18,SB,SBOCT1,SBOCT1 Comdty,12.77,105411,-12772,,,,,,35712,3483,1875,
2020-09-18,SB,SBOCT2,SBOCT2 Comdty,12.85,95753,804,,,,,,9293,,,
2020-09-21,CC,CCDEC1,CCDEC1 Comdty,2629.0,100310,1811,,,,,,18315,636,,
2020-09-21,CC,CCDEC2,CCDEC2 Comdty,2563.0,9533,342,,,,,,522,,,
2020-09-21,CC,CCJUL1,CCJUL1 Comdty,2593.0,14917,611,,,,,,1832,,,
2020-09-21,CC,CCJUL2,CCJUL2 Comdty,2568.0,,,,,,,,,,,
2020-09-21,CC,CCMAR1,CCMAR1 Comdty,2611.0,64014,536,,,,,,8920,,,
2020-09-21,CC,CCMAR2,CCMAR2 Comdty,2562.0,447,92,,,,,,108,,,
2020-09-21,CC,CCMAY1,CCMAY1 Comdty,2602.0,27005,1015,,,,,,5202,,,
2020-09-21,CC,CCMAY2,CCMAY2 Comdty,2564.0,28,0,,,,,,,,,
2020-09-21,CC,CCSEP1,CCSEP1 Comdty,2580.0,9132,58,,,,,,567,,,
2020-09-21,CT,CTDEC1,CTDEC1 Comdty,65.24,125051,363,,,,,,15155,173,,
2020-09-21,CT,CTDEC2,CTDEC2 Comdty,65.75,16462,-117,,,,,,268,,,
2020-09-21,CT,CTJUL1,CTJUL1 Comdty,67.77,10479,31,,,,,,413,,,
2020-09-21,CT,CTJUL2,CTJUL2 Comdty,67.55,306,0,,,,,,,,,
2020-09-21,CT,CTMAR1,CTMAR1 Comdty,66.24,54959,-65,,,,,,3181,,,
2020-09-21,CT,CTMAR2,CTMAR2 Comdty,66.83,764,4,,,,,,4,,,
2020-09-21,CT,CTMAY1,CTMAY1 Comdty,67.08,12405,368,,,,,,1328,,,
2020-09-21,CT,CTMAY2,CTMAY2 Comdty,67.25,202,0,,,,,,2,,,
2020-09-21,CT,CTOCT1,CTOCT1 Comdty,63.74,95,-3,,,,,,11,,,
2020-09-21,CT,CTOCT2,CTOCT2 Comdty,66.74,4,0,,,,,,,,,
2020-09-21,KC,KCDEC1,KCDEC1 Comdty,112.0,112737,-1125,,,,,,32467,456,5,12
2020-09-21,KC,KCDEC2,KCDEC2 Comdty,119.1,13837,-5,,,,,,798,2,,
2020-09-21,KC,KCJUL1,KCJUL1 Comdty,116.7,23647,254,,,,,,1874,7,2,
2020-09-21,KC,KCJUL2,KCJUL2 Comdty,122.05,2053,-7,,,,,,54,,,
2020-09-21,KC,KCMAR1,KCMAR1 Comdty,113.85,64468,2640,,,,,,16918,20,,
2020-09-21,KC,KCMAR2,KCMAR2 Comdty,120.35,5224,6,,,,,,339,,,
2020-09-21,KC,KCMAY1,KCMAY1 Comdty,115.35,35801,-264,,,,,,6055,18,,
2020-09-21,KC,KCMAY2,KCMAY2 Comdty,121.25,2196,3,,,,,,,,,
2020-09-21,KC,KCSEP1,KCSEP1 Comdty,117.85,10425,10361,,,,,,752,1,,
2020-09-21,KC,KCSEP2,KCSEP2 Comdty,122.8,2258,-8199,,,,,,47,,,
2020-09-21,SB,SBJUL1,SBJUL1 Comdty,12.75,106300,1790,,,,,,18218,,,
2020-09-21,SB,SBJUL2,SBJUL2 Comdty,12.13,23026,166,,,,,,2250,,,
2020-09-21,SB,SBMAR1,SBMAR1 Comdty,13.13,393710,-1356,,,,,,86558,1673,,330
2020-09-21,SB,SBMAR2,SBMAR2 Comdty,12.95,46633,1358,,,,,,4858,,,
2020-09-21,SB,SBMAY1,SBMAY1 Comdty,12.96,150409,2958,,,,,,24326,,,
2020-09-21,SB,SBMAY2,SBMAY2 Comdty,12.49,33473,637,,,,,,2994,,,
2020-09-21,SB,SBOCT1,SBOCT1 Comdty,12.55,101230,-4181,,,,,,45475,4722,145,
2020-09-21,SB,SBOCT2,SBOCT2 Comdty,12.69,94600,-1153,,,,,,9445,,,
2020-09-22,CC,CCDEC1,CCDEC1 Comdty,2556.0,99235,-1075,,,,,,17211,,,
2020-09-22,CC,CCDEC2,CCDEC2 Comdty,2510.0,9471,-62,,,,,,282,,,
2020-09-22,CC,CCJUL1,CCJUL1 Comdty,2532.0,15167,250,,,,,,870,,,
2020-09-22,CC,CCJUL2,CCJUL2 Comdty,2514.0,,,,,,,,,,,
2020-09-22,CC,CCMAR1,CCMAR1 Comdty,2541.0,63477,-537,,,,,,9681,,,
2020-09-22,CC,CCMAR2,CCMAR2 Comdty,2510.0,446,-1,,,,,,52,,,
2020-09-22,CC,CCMAY1,CCMAY1 Comdty,2536.0,27559,554,,,,,,3442,,,
2020-09-22,CC,CCMAY2,CCMAY2 Comdty,2510.0,28,0,,,,,,,,,
2020-09-22,CC,CCSEP1,CCSEP1 Comdty,2524.0,9176,44,,,,,,300,,,
2020-09-22,CT,CTDEC1,CTDEC1 Comdty,65.54,125506,455,,,,,,10389,60,60,
2020-09-22,CT,CTDEC2,CTDEC2 Comdty,65.95,16551,89,,,,,,364,,,
2020-09-22,CT,CTJUL1,CTJUL1 Comdty,67.98,10745,266,,,,,,817,,,
2020-09-22,CT,CTJUL2,CTJUL2 Comdty,67.74,306,0,,,,,,,,,
2020-09-22,CT,CTMAR1,CTMAR1 Comdty,66.47,54551,-408,,,,,,2822,,,
2020-09-22,CT,CTMAR2,CTMAR2 Comdty,67.02,765,1,,,,,,2,,,
2020-09-22,CT,CTMAY1,CTMAY1 Comdty,67.28,12221,-184,,,,,,1197,,,
2020-09-22,CT,CTMAY2,CTMAY2 Comdty,67.44,202,0,,,,,,1,,,
2020-09-22,CT,CTOCT1,CTOCT1 Comdty,63.84,91,-4,,,,,,12,,,
2020-09-22,CT,CTOCT2,CTOCT2 Comdty,66.94,4,0,,,,,,,,,
2020-09-22,KC,KCDEC1,KCDEC1 Comdty,110.65,110798,-1939,,,,,,22525,637,58,
2020-09-22,KC,KCDEC2,KCDEC2 Comdty,117.8,13880,43,,,,,,339,11,,
2020-09-22,KC,KCJUL1,KCJUL1 Comdty,115.35,23751,104,,,,,,1347,1,,
2020-09-22,KC,KCJUL2,KCJUL2 Comdty,121.0,2045,-8,,,,,,52,6,,
2020-09-22,KC,KCMAR1,KCMAR1 Comdty,112.45,64389,-79,,,,,,11142,522,9,
2020-09-22,KC,KCMAR2,KCMAR2 Comdty,119.15,5197,-27,,,,,,111,15,,
2020-09-22,KC,KCMAY1,KCMAY1 Comdty,113.95,35976,175,,,,,,3882,9,1,
2020-09-22,KC,KCMAY2,KCMAY2 Comdty,120.15,2248,52,,,,,,,,,
2020-09-22,KC,KCSEP1,KCSEP1 Comdty,116.5,10572,147,,,,,,518,,,
2020-09-22,KC,KCSEP2,KCSEP2 Comdty,121.9,2270,12,,,,,,27,4,,
2020-09-22,SB,SBJUL1,SBJUL1 Comdty,12.94,107698,1398,,,,,,10506,442,,
2020-09-22,SB,SBJUL2,SBJUL2 Comdty,12.17,22902,-124,,,,,,432,,,
2020-09-22,SB,SBMAR1,SBMAR1 Comdty,13.41,398933,5223,,,,,,75743,,,
2020-09-22,SB,SBMAR2,SBMAR2 Comdty,13.05,46610,-23,,,,,,2023,,,
2020-09-22,SB,SBMAY1,SBMAY1 Comdty,13.2,153195,2786,,,,,,21391,,,
2020-09-22,SB,SBMAY2,SBMAY2 Comdty,12.56,33854,381,,,,,,941,,,
2020-09-22,SB,SBOCT1,SBOCT1 Comdty,12.89,92997,-8233,,,,,,45643,7148,6311,
2020-09-22,SB,SBOCT2,SBOCT2 Comdty,12.84,94824,224,,,,,,6058,,,
2020-09-23,CC,CCDEC1,CCDEC1 Comdty,2580.0,98640,-595,,,,,,13939,415,130,
2020-09-23,CC,CCDEC2,CCDEC2 Comdty,2520.0,9490,19,,,,,,144,74,,
2020-09-23,CC,CCJUL1,CCJUL1 Comdty,2545.0,15332,165,,,,,,689,48,,
2020-09-23,CC,CCJUL2,CCJUL2 Comdty,2524.0,,,,,,,,,,,
2020-09-23,CC,CCMAR1,CCMAR1 Comdty,2561.0,63547,70,,,,,,7799,74,,
2020-09-23,CC,CCMAR2,CCMAR2 Comdty,2520.0,446,0,,,,,,,,,
2020-09-23,CC,CCMAY1,CCMAY1 Comdty,2551.0,27902,343,,,,,,2950,48,,
2020-09-23,CC,CCMAY2,CCMAY2 Comdty,2520.0,28,0,,,,,,,,,
2020-09-23,CC,CCSEP1,CCSEP1 Comdty,2534.0,9225,49,,,,,,224,48,,
2020-09-23,CT,CTDEC1,CTDEC1 Comdty,65.25,125294,-212,,,,,,12101,1923,30,
2020-09-23,CT,CTDEC2,CTDEC2 Comdty,65.85,16515,-36,,,,,,161,,,
2020-09-23,CT,CTJUL1,CTJUL1 Comdty,67.64,10769,24,,,,,,517,,,
2020-09-23,CT,CTJUL2,CTJUL2 Comdty,67.64,306,0,,,,,,,,,
2020-09-23,CT,CTMAR1,CTMAR1 Comdty,66.14,54903,352,,,,,,2691,,,
2020-09-23,CT,CTMAR2,CTMAR2 Comdty,66.92,767,2,,,,,,2,,,
2020-09-23,CT,CTMAY1,CTMAY1 Comdty,66.93,12166,-55,,,,,,774,,,
2020-09-23,CT,CTMAY2,CTMAY2 Comdty,67.34,202,0,,,,,,,,,
2020-09-23,CT,CTOCT1,CTOCT1 Comdty,63.76,90,-1,,,,,,2,,,
2020-09-23,CT,CTOCT2,CTOCT2 Comdty,66.85,4,0,,,,,,,,,
2020-09-23,KC,KCDEC1,KCDEC1 Comdty,110.5,107802,-2996,,,,,,24425,292,10,
2020-09-23,KC,KCDEC2,KCDEC2 Comdty,117.5,13926,46,,,,,,616,,,
2020-09-23,KC,KCJUL1,KCJUL1 Comdty,115.15,24811,1060,,,,,,4094,,,500
2020-09-23,KC,KCJUL2,KCJUL2 Comdty,120.85,2053,8,,,,,,64,,,
2020-09-23,KC,KCMAR1,KCMAR1 Comdty,112.25,67138,2749,,,,,,15171,27,200,
2020-09-23,KC,KCMAR2,KCMAR2 Comdty,118.8,5264,67,,,,,,229,,,
2020-09-23,KC,KCMAY1,KCMAY1 Comdty,113.7,36017,41,,,,,,5280,3,201,
2020-09-23,KC,KCMAY2,KCMAY2 Comdty,119.85,2246,-2,,,,,,,,,
2020-09-23,KC,KCSEP1,KCSEP1 Comdty,116.25,10570,-2,,,,,,1117,,,
2020-09-23,KC,KCSEP2,KCSEP2 Comdty,121.8,2292,22,,,,,,50,,,
2020-09-23,SB,SBJUL1,SBJUL1 Comdty,12.82,108994,1296,,,,,,19383,,,1500
2020-09-23,SB,SBJUL2,SBJUL2 Comdty,12.1,22997,95,,,,,,1259,,,
2020-09-23,SB,SBMAR1,SBMAR1 Comdty,13.33,402843,3910,,,,,,75730,372,,100
2020-09-23,SB,SBMAR2,SBMAR2 Comdty,12.93,46305,-305,,,,,,3628,123,,
2020-09-23,SB,SBMAY1,SBMAY1 Comdty,13.11,157790,4595,,,,,,23236,,,
2020-09-23,SB,SBMAY2,SBMAY2 Comdty,12.46,34310,456,,,,,,2268,,,
2020-09-23,SB,SBOCT1,SBOCT1 Comdty,12.82,88499,-4498,,,,,,33260,8811,255,
2020-09-23,SB,SBOCT2,SBOCT2 Comdty,12.72,94846,22,,,,,,9469,138,,
2020-09-24,CC,CCDEC1,CCDEC1 Comdty,2599.0,98773,133,,,,,,13267,,,
2020-09-24,CC,CCDEC2,CCDEC2 Comdty,2527.0,9578,88,,,,,,290,,,
2020-09-24,CC,CCJUL1,CCJUL1 Comdty,2556.0,15897,565,,,,,,1137,,,
2020-09-24,CC,CCJUL2,CCJUL2 Comdty,2530.0,,,,,,,,,,,
2020-09-24,CC,CCMAR1,CCMAR1 Comdty,2575.0,64486,939,,,,,,7819,,,
2020-09-24,CC,CCMAR2,CCMAR2 Comdty,2526.0,446,0,,,,,,4,,,
2020-09-24,CC,CCMAY1,CCMAY1 Comdty,2563.0,27857,-45,,,,,,2507,,,
2020-09-24,CC,CCMAY2,CCMAY2 Comdty,2526.0,28,0,,,,,,,,,
2020-09-24,CC,CCSEP1,CCSEP1 Comdty,2544.0,9258,33,,,,,,311,,,
2020-09-24,CT,CTDEC1,CTDEC1 Comdty,65.46,124355,-939,,,,,,19037,280,3288,
2020-09-24,CT,CTDEC2,CTDEC2 Comdty,65.82,16560,45,,,,,,205,,,
2020-09-24,CT,CTJUL1,CTJUL1 Comdty,67.63,10808,39,,,,,,457,,,
2020-09-24,CT,CTJUL2,CTJUL2 Comdty,67.58,306,0,,,,,,,,,
2020-09-24,CT,CTMAR1,CTMAR1 Comdty,66.25,54717,-186,,,,,,3484,,,
2020-09-24,CT,CTMAR2,CTMAR2 Comdty,66.86,766,-1,,,,,,1,,,
2020-09-24,CT,CTMAY1,CTMAY1 Comdty,66.99,12213,47,,,,,,1002,,,
2020-09-24,CT,CTMAY2,CTMAY2 Comdty,67.28,202,0,,,,,,,,,
2020-09-24,CT,CTOCT1,CTOCT1 Comdty,63.97,90,0,,,,,,,,,
2020-09-24,CT,CTOCT2,CTOCT2 Comdty,66.96,6,2,,,,,,2,,,
2020-09-24,KC,KCDEC1,KCDEC1 Comdty,111.15,106467,-1335,,,,,,17432,1093,78,
2020-09-24,KC,KCDEC2,KCDEC2 Comdty,117.7,14236,310,,,,,,801,21,14,
2020-09-24,KC,KCJUL1,KCJUL1 Comdty,115.65,25791,980,,,,,,2923,,1,
2020-09-24,KC,KCJUL2,KCJUL2 Comdty,120.7,2046,-7,,,,,,30,,,
2020-09-24,KC,KCMAR1,KCMAR1 Comdty,112.85,67791,653,,,,,,8223,69,,
2020-09-24,KC,KCMAR2,KCMAR2 Comdty,118.85,5249,-15,,,,,,181,21,21,
2020-09-24,KC,KCMAY1,KCMAY1 Comdty,114.3,36107,90,,,,,,3115,,75,
2020-09-24,KC,KCMAY2,KCMAY2 Comdty,119.8,2257,11,,,,,,,,,
2020-09-24,KC,KCSEP1,KCSEP1 Comdty,116.65,10768,198,,,,,,1226,7,,
2020-09-24,KC,KCSEP2,KCSEP2 Comdty,121.5,2286,-6,,,,,,20,6,,
2020-09-24,SB,SBJUL1,SBJUL1 Comdty,12.85,111190,2196,,,,,,14766,,,328
2020-09-24,SB,SBJUL2,SBJUL2 Comdty,12.11,23134,137,,,,,,1056,,,
2020-09-24,SB,SBMAR1,SBMAR1 Comdty,13.37,403844,1001,,,,,,58945,291,2000,95
2020-09-24,SB,SBMAR2,SBMAR2 Comdty,12.96,46643,338,,,,,,2910,,,
2020-09-24,SB,SBMAY1,SBMAY1 Comdty,13.15,160263,2473,,,,,,15275,,,
2020-09-24,SB,SBMAY2,SBMAY2 Comdty,12.48,34314,4,,,,,,1842,,,
2020-09-24,SB,SBOCT1,SBOCT1 Comdty,12.84,77610,-10889,,,,,,31794,11602,191,
2020-09-24,SB,SBOCT2,SBOCT2 Comdty,12.75,96229,1383,,,,,,7720,,,
2020-09-25,CC,CCDEC1,CCDEC1 Comdty,2568.0,97649,-1124,,,,,,13443,422,,
2020-09-25,CC,CCDEC2,CCDEC2 Comdty,2501.0,9574,-4,,,,,,67,,,
2020-09-25,CC,CCJUL1,CCJUL1 Comdty,2529.0,16030,133,,,,,,936,,,
2020-09-25,CC,CCJUL2,CCJUL2 Comdty,2504.0,,,,,,,,,,,
2020-09-25,CC,CCMAR1,CCMAR1 Comdty,2545.0,64733,247,,,,,,6655,,,
2020-09-25,CC,CCMAR2,CCMAR2 Comdty,2500.0,446,0,,,,,,1,,,
2020-09-25,CC,CCMAY1,CCMAY1 Comdty,2535.0,27497,-360,,,,,,2892,,,
2020-09-25,CC,CCMAY2,CCMAY2 Comdty,2500.0,28,0,,,,,,,,,
2020-09-25,CC,CCSEP1,CCSEP1 Comdty,2517.0,9244,-14,,,,,,254,,,
2020-09-25,CT,CTDEC1,CTDEC1 Comdty,65.95,124573,218,,,,,,12924,52,,
2020-09-25,CT,CTDEC2,CTDEC2 Comdty,66.04,16681,121,,,,,,452,,,
2020-09-25,CT,CTJUL1,CTJUL1 Comdty,68.0,10854,46,,,,,,434,,,
2020-09-25,CT,CTJUL2,CTJUL2 Comdty,67.79,306,0,,,,,,,,,
2020-09-25,CT,CTMAR1,CTMAR1 Comdty,66.66,54620,-97,,,,,,3235,,,
2020-09-25,CT,CTMAR2,CTMAR2 Comdty,67.07,766,0,,,,,,1,,,
2020-09-25,CT,CTMAY1,CTMAY1 Comdty,67.35,12153,-60,,,,,,926,,,
2020-09-25,CT,CTMAY2,CTMAY2 Comdty,67.49,202,0,,,,,,,,,
2020-09-25,CT,CTOCT1,CTOCT1 Comdty,64.66,90,0,,,,,,,,,
2020-09-25,CT,CTOCT2,CTOCT2 Comdty,67.36,6,0,,,,,,,,,
2020-09-25,KC,KCDEC1,KCDEC1 Comdty,113.65,105040,-1427,,,,,,18236,525,,
2020-09-25,KC,KCDEC2,KCDEC2 Comdty,120.0,14345,109,,,,,,594,10,,
2020-09-25,KC,KCJUL1,KCJUL1 Comdty,117.9,25966,175,,,,,,2111,,,
2020-09-25,KC,KCJUL2,KCJUL2 Comdty,122.65,2045,-1,,,,,,3,,,
2020-09-25,KC,KCMAR1,KCMAR1 Comdty,115.2,67127,-664,,,,,,10853,26,2010,
2020-09-25,KC,KCMAR2,KCMAR2 Comdty,121.05,5252,3,,,,,,32,,,
2020-09-25,KC,KCMAY1,KCMAY1 Comdty,116.6,35658,-449,,,,,,6166,,2000,
2020-09-25,KC,KCMAY2,KCMAY2 Comdty,121.85,2260,3,,,,,,,,,
2020-09-25,KC,KCSEP1,KCSEP1 Comdty,118.95,11050,282,,,,,,913,,,
2020-09-25,KC,KCSEP2,KCSEP2 Comdty,123.4,2286,0,,,,,,2,,,
2020-09-25,SB,SBJUL1,SBJUL1 Comdty,12.93,111379,189,,,,,,9885,,,
2020-09-25,SB,SBJUL2,SBJUL2 Comdty,12.15,23868,734,,,,,,1550,,,
2020-09-25,SB,SBMAR1,SBMAR1 Comdty,13.51,408603,4759,,,,,,54067,,,143
2020-09-25,SB,SBMAR2,SBMAR2 Comdty,12.99,48026,1383,,,,,,4000,,,
2020-09-25,SB,SBMAY1,SBMAY1 Comdty,13.26,161746,1483,,,,,,12252,157,,
2020-09-25,SB,SBMAY2,SBMAY2 Comdty,12.51,34516,202,,,,,,1666,,,
2020-09-25,SB,SBOCT1,SBOCT1 Comdty,13.0,69085,-8525,,,,,,35013,11947,536,
2020-09-25,SB,SBOCT2,SBOCT2 Comdty,12.8,96653,424,,,,,,6748,,,
2020-09-28,CC,CCDEC1,CCDEC1 Comdty,2587.0,97895,246,,,,,,14832,418,,
2020-09-28,CC,CCDEC2,CCDEC2 Comdty,2518.0,9577,3,,,,,,112,20,,
2020-09-28,CC,CCJUL1,CCJUL1 Comdty,2545.0,16247,217,,,,,,1056,3,,
2020-09-28,CC,CCJUL2,CCJUL2 Comdty,2522.0,,,,,,,,,,,
2020-09-28,CC,CCMAR1,CCMAR1 Comdty,2565.0,64569,-164,,,,,,8404,,,
2020-09-28,CC,CCMAR2,CCMAR2 Comdty,2517.0,446,0,,,,,,,,,
2020-09-28,CC,CCMAY1,CCMAY1 Comdty,2553.0,27787,290,,,,,,4677,,,
2020-09-28,CC,CCMAY2,CCMAY2 Comdty,2518.0,28,0,,,,,,,,,
2020-09-28,CC,CCSEP1,CCSEP1 Comdty,2534.0,9263,19,,,,,,142,4,,
2020-09-28,CT,CTDEC1,CTDEC1 Comdty,65.69,125050,477,,,,,,14015,3,,
2020-09-28,CT,CTDEC2,CTDEC2 Comdty,65.85,16829,148,,,,,,520,,,
2020-09-28,CT,CTJUL1,CTJUL1 Comdty,67.73,10916,62,,,,,,569,,,
2020-09-28,CT,CTJUL2,CTJUL2 Comdty,67.56,305,-1,,,,,,1,,,
2020-09-28,CT,CTMAR1,CTMAR1 Comdty,66.38,54735,115,,,,,,5031,,,
2020-09-28,CT,CTMAR2,CTMAR2 Comdty,66.78,741,-25,,,,,,87,,,
2020-09-28,CT,CTMAY1,CTMAY1 Comdty,67.09,12386,233,,,,,,1399,,,
2020-09-28,CT,CTMAY2,CTMAY2 Comdty,67.23,202,0,,,,,,1,,,
2020-09-28,CT,CTOCT1,CTOCT1 Comdty,64.4,70,-20,,,,,,,,,
2020-09-28,CT,CTOCT2,CTOCT2 Comdty,66.85,6,0,,,,,,,,,
2020-09-28,KC,KCDEC1,KCDEC1 Comdty,109.55,105297,257,,,,,,21447,192,20,
2020-09-28,KC,KCDEC2,KCDEC2 Comdty,116.25,14617,272,,,,,,854,,,
2020-09-28,KC,KCJUL1,KCJUL1 Comdty,114.1,27056,1090,,,,,,3190,23,,
2020-09-28,KC,KCJUL2,KCJUL2 Comdty,119.05,2048,3,,,,,,33,,,
2020-09-28,KC,KCMAR1,KCMAR1 Comdty,111.25,67465,338,,,,,,9145,5,3,
2020-09-28,KC,KCMAR2,KCMAR2 Comdty,117.4,5225,-27,,,,,,163,,,
2020-09-28,KC,KCMAY1,KCMAY1 Comdty,112.7,35188,-470,,,,,,3295,,,
2020-09-28,KC,KCMAY2,KCMAY2 Comdty,118.25,2294,34,,,,,,,,,
2020-09-28,KC,KCSEP1,KCSEP1 Comdty,115.15,11090,40,,,,,,967,,9,
2020-09-28,KC,KCSEP2,KCSEP2 Comdty,119.85,2296,10,,,,,,25,,,
2020-09-28,SB,SBJUL1,SBJUL1 Comdty,12.56,112638,1259,,,,,,13797,,,
2020-09-28,SB,SBJUL2,SBJUL2 Comdty,11.95,24592,724,,,,,,1530,,,
2020-09-28,SB,SBMAR1,SBMAR1 Comdty,13.05,405119,-3484,,,,,,74850,325,164,930
2020-09-28,SB,SBMAR2,SBMAR2 Comdty,12.69,48545,519,,,,,,3995,,,
2020-09-28,SB,SBMAY1,SBMAY1 Comdty,12.83,160774,-972,,,,,,18515,,,
2020-09-28,SB,SBMAY2,SBMAY2 Comdty,12.26,34636,120,,,,,,1801,,,
2020-09-28,SB,SBOCT1,SBOCT1 Comdty,12.59,61523,-7562,,,,,,23985,6553,36,
2020-09-28,SB,SBOCT2,SBOCT2 Comdty,12.47,96263,-390,,,,,,7524,,,
2020-09-29,CC,CCDEC1,CCDEC1 Comdty,2588.0,97388,-507,,,,,,14129,549,,
2020-09-29,CC,CCDEC2,CCDEC2 Comdty,2518.0,9628,51,,,,,,228,,,
2020-09-29,CC,CCJUL1,CCJUL1 Comdty,2545.0,16649,402,,,,,,1179,,,
2020-09-29,CC,CCJUL2,CCJUL2 Comdty,2524.0,,,,,,,,,,,
2020-09-29,CC,CCMAR1,CCMAR1 Comdty,2562.0,65234,665,,,,,,7813,,,
2020-09-29,CC,CCMAR2,CCMAR2 Comdty,2518.0,446,0,,,,,,4,,,
2020-09-29,CC,CCMAY1,CCMAY1 Comdty,2551.0,28268,481,,,,,,3418,,,
2020-09-29,CC,CCMAY2,CCMAY2 Comdty,2520.0,28,0,,,,,,,,,
2020-09-29,CC,CCSEP1,CCSEP1 Comdty,2534.0,9267,4,,,,,,302,,,
2020-09-29,CT,CTDEC1,CTDEC1 Comdty,65.29,125196,146,,,,,,16780,38,833,
2020-09-29,CT,CTDEC2,CTDEC2 Comdty,65.58,16869,40,,,,,,206,,,
2020-09-29,CT,CTJUL1,CTJUL1 Comdty,67.47,10916,0,,,,,,470,,27,
2020-09-29,CT,CTJUL2,CTJUL2 Comdty,67.12,305,0,,,,,,,,,
2020-09-29,CT,CTMAR1,CTMAR1 Comdty,66.03,54834,99,,,,,,3763,,22,
2020-09-29,CT,CTMAR2,CTMAR2 Comdty,66.34,742,1,,,,,,104,,,
2020-09-29,CT,CTMAY1,CTMAY1 Comdty,66.8,12631,245,,,,,,1144,,,
2020-09-29,CT,CTMAY2,CTMAY2 Comdty,66.79,202,0,,,,,,,,,
2020-09-29,CT,CTOCT1,CTOCT1 Comdty,64.0,70,0,,,,,,,,,
2020-09-29,CT,CTOCT2,CTOCT2 Comdty,66.78,6,0,,,,,,,,,
2020-09-29,KC,KCDEC1,KCDEC1 Comdty,109.55,105432,135,,,,,,21158,567,228,
2020-09-29,KC,KCDEC2,KCDEC2 Comdty,116.5,14706,89,,,,,,541,,10,
2020-09-29,KC,KCJUL1,KCJUL1 Comdty,114.2,26895,-161,,,,,,2745,21,,
2020-09-29,KC,KCJUL2,KCJUL2 Comdty,119.6,2039,-9,,,,,,34,,,
2020-09-29,KC,KCMAR1,KCMAR1 Comdty,111.4,67991,526,,,,,,12401,193,14,
2020-09-29,KC,KCMAR2,KCMAR2 Comdty,117.65,5316,91,,,,,,275,,,
2020-09-29,KC,KCMAY1,KCMAY1 Comdty,112.8,35364,176,,,,,,5318,22,10,
2020-09-29,KC,KCMAY2,KCMAY2 Comdty,118.65,2273,-21,,,,,,,,,
2020-09-29,KC,KCSEP1,KCSEP1 Comdty,115.35,11410,320,,,,,,1121,19,,
2020-09-29,KC,KCSEP2,KCSEP2 Comdty,120.5,2292,-4,,,,,,12,,,
2020-09-29,SB,SBJUL1,SBJUL1 Comdty,12.83,111755,-883,,,,,,17478,1904,,
2020-09-29,SB,SBJUL2,SBJUL2 Comdty,12.1,24808,216,,,,,,1101,,,
2020-09-29,SB,SBMAR1,SBMAR1 Comdty,13.42,405660,541,,,,,,74093,47,2000,
2020-09-29,SB,SBMAR2,SBMAR2 Comdty,12.9,49497,952,,,,,,3852,4,,
2020-09-29,SB,SBMAY1,SBMAY1 Comdty,13.15,160719,-55,,,,,,17492,,,
2020-09-29,SB,SBMAY2,SBMAY2 Comdty,12.44,35023,387,,,,,,1365,,,
2020-09-29,SB,SBOCT1,SBOCT1 Comdty,12.99,54115,-7408,,,,,,15825,2105,,
2020-09-29,SB,SBOCT2,SBOCT2 Comdty,12.72,98267,2004,,,,,,9596,5,2000,
2020-09-30,CC,CCDEC1,CCDEC1 Comdty,2546.0,95811,-1577,,,,,,15535,87,,
2020-09-30,CC,CCDEC2,CCDEC2 Comdty,2494.0,9613,-15,,,,,,93,,,
2020-09-30,CC,CCJUL1,CCJUL1 Comdty,2516.0,16925,276,,,,,,1147,,,
2020-09-30,CC,CCJUL2,CCJUL2 Comdty,2500.0,,,,,,,,,,,
2020-09-30,CC,CCMAR1,CCMAR1 Comdty,2527.0,64823,-411,,,,,,6921,,,
2020-09-30,CC,CCMAR2,CCMAR2 Comdty,2494.0,446,0,,,,,,,,,
2020-09-30,CC,CCMAY1,CCMAY1 Comdty,2519.0,28305,37,,,,,,3472,,,
2020-09-30,CC,CCMAY2,CCMAY2 Comdty,2496.0,28,0,,,,,,,,,
2020-09-30,CC,CCSEP1,CCSEP1 Comdty,2508.0,9251,-16,,,,,,293,,,
2020-09-30,CT,CTDEC1,CTDEC1 Comdty,65.79,125757,561,,,,,,13871,33,29,
2020-09-30,CT,CTDEC2,CTDEC2 Comdty,65.84,16925,56,,,,,,481,,,
2020-09-30,CT,CTJUL1,CTJUL1 Comdty,67.92,11031,115,,,,,,545,,,
2020-09-30,CT,CTJUL2,CTJUL2 Comdty,67.34,305,0,,,,,,,,,
2020-09-30,CT,CTMAR1,CTMAR1 Comdty,66.54,54821,-13,,,,,,3097,,,
2020-09-30,CT,CTMAR2,CTMAR2 Comdty,66.59,741,-1,,,,,,9,,,
2020-09-30,CT,CTMAY1,CTMAY1 Comdty,67.27,12660,29,,,,,,845,,,
